Block Index,Storage Assignment (Mb) C = 1,Storage Assignment (Mb) C = 2,Storage Assignment (Mb) C = 3,Storage Assignment (Mb) C = 4,Storage Assignment (Mb) C = 5,Blockchain size (Mb)
376,5.0269837142857146,7.031708428571429,10.0387955,12.377641,17.055332,28.066146
377,5.033016214285714,7.040541428571429,10.05182925,12.393942,17.0781675,28.105353
378,5.038185785714285,7.048878571428571,10.06491775,12.410726,17.1023425,28.149699
379,5.044518571428571,7.057853142857143,10.077855,12.426745333333335,17.124526,28.186684
380,5.049468785714286,7.065652571428571,10.08992825,12.442142666666665,17.1465715,28.226573
381,5.3258180714285706,7.422487142857142,10.56749075,13.013604666666666,17.9058325,29.353367
382,5.334604857142858,7.434850714285715,10.5852195,13.035506333333334,17.93608,29.403442
383,5.344074,7.448325,10.6047015,13.059661,17.96958,29.459514
384,5.3510675,7.458458,10.61954375,13.078166,17.9954105,29.503467
385,5.3575132142857145,7.4679524285714285,10.63361125,13.095790333333333,18.0201485,29.546149
386,5.363913071428571,7.477639142857143,10.64822825,13.114242,18.0462695,29.592165
387,5.371082214285715,7.488080428571428,10.66357775,13.133409,18.0730715,29.637975
388,5.378868571428571,7.500004142857143,10.6817075,13.156365666666666,18.105682,29.695898
389,5.384264428571429,7.508532857142857,10.6949355,13.173248666666666,18.129875,29.739758
390,5.391618714285714,7.518948428571428,10.709943,13.191827666666667,18.155597,29.782616
391,5.399312785714286,7.530750571428571,10.72790725,13.214584666666665,18.1879395,29.840129
392,5.405290857142857,7.5400097142857145,10.742088,13.232593333333334,18.213604,29.886064
393,5.410605928571429,7.548283857142858,10.75480075,13.248758333333335,18.2366735,29.927491
394,5.436697357142857,7.581764714285715,10.79936575,13.301944333333333,18.3071015,30.030943
395,5.444766214285715,7.593655428571428,10.81698925,13.324026666666667,18.3381015,30.084449
396,5.4504313571428575,7.602162714285715,10.82975975,13.340113,18.3608195,30.124239
397,5.4559552857142855,7.610681571428572,10.842771,13.356618333333333,18.384313,30.166168
398,5.4629167857142855,7.6220545714285715,10.86076125,13.379755333333334,18.4177435,30.227929
399,5.470667357142857,7.634338714285715,10.87984575,13.404129,18.4526955,30.291399
400,5.478145,7.644981,10.895235,13.423210333333333,18.479161,30.335704
401,5.485547642857143,7.655853285714286,10.91131175,13.443335,18.5073815,30.384279
402,5.492903571428571,7.6663621428571425,10.92655,13.462251666666665,18.533655,30.42842
403,5.498819785714286,7.675375571428572,10.94020925,13.479524333333334,18.5581545,30.471781
404,5.5050005,7.684707,10.95426675,13.497257666666666,18.5832395,30.515891
405,5.510082142857143,7.692349285714285,10.96575,13.511728333333334,18.603685,30.55174
406,5.522447,7.709416,10.9898695,13.541333333333334,18.644261,30.617566
407,5.532048071428571,7.723518142857142,11.01072325,13.567438333333333,18.6808685,30.680581
408,5.539417642857143,7.734663285714285,11.02753175,13.588651666666665,18.7108915,30.733439
409,5.5442952142857145,7.742317428571428,11.03935075,13.60371,18.7324285,30.772311
410,5.550274357142857,7.7516107142857145,11.05361525,13.621841,18.7582925,30.818709
411,5.558542357142858,7.763488714285715,11.07090825,13.643345666666667,18.7882205,30.869249
412,5.566018571428571,7.774347142857143,11.08684,13.663223333333335,18.81599,30.9166
413,5.5718825,7.78314,11.10002625,13.679826666666665,18.8394275,30.957605
414,5.578856428571429,7.792886857142857,11.1139325,13.696968,18.863039,30.996426
415,5.584965,7.801907,11.12732,13.713752333333334,18.886617,31.037188
416,5.591196071428571,7.810759142857143,11.14010375,13.729594,18.9085745,31.073883
417,5.597429428571429,7.819874857142858,11.153543,13.746396,18.932102,31.114236
418,5.6036415,7.829327,11.16785525,13.764488333333334,18.9577545,31.159597
419,5.610357,7.839578,11.1834095,13.784167333333334,18.985683,31.209094
420,5.616319214285714,7.848448428571428,11.19664225,13.800793,19.0090945,31.249809
421,5.622454285714285,7.857795571428571,11.2108075,13.818705666666666,19.034502,31.294778
422,5.627784785714286,7.865623571428572,11.22238175,13.833193666666666,19.0548175,31.329743
423,5.636016785714285,7.878301571428572,11.24172875,13.857727666666666,19.0897255,31.391987
424,5.642721285714286,7.888665571428572,11.257582,13.877850333333335,19.118387,31.44322
425,5.647313357142857,7.895923714285715,11.26883925,13.892218,19.1389755,31.480545
426,5.653343928571429,7.9061008571428575,11.28523625,13.913452666666666,19.1698855,31.538597
427,5.658702928571429,7.914128857142857,11.29726775,13.928598,19.1912585,31.575963
428,5.671333357142857,7.931869714285715,11.32267425,13.959966666666666,19.2345515,31.647509
429,5.677253142857142,7.941077285714285,11.3368135,13.977941666666666,19.260198,31.693538
430,5.683173428571429,7.950907857142857,11.3525095,13.998199666666666,19.28958,31.748282
431,5.689250357142857,7.959779714285714,11.36557375,14.014524666666667,19.3124265,31.787411
432,5.6955282857142855,7.968951571428572,11.3790865,14.031413666666666,19.336068,31.827926
433,5.701295428571429,7.977386857142857,11.391524,14.046964,19.357844,31.86528
434,5.710389928571429,7.990707857142858,11.41118475,14.071555666666667,19.3922975,31.924451
435,5.716631928571429,7.999985857142858,11.42501675,14.088929666666665,19.4167555,31.966955
436,5.723342571428571,8.009517142857142,11.438779,14.105982666666666,19.44039,32.006444
437,5.7302585,8.019815,11.45414975,14.125299,19.4675975,32.053791
438,5.739822,8.033161,11.4731695,14.148731666666666,19.499856,32.106746
439,5.755660928571429,8.055719857142858,11.50580825,14.189210333333333,19.5560145,32.200825
440,5.761940571428571,8.066012142857142,11.5221195,14.210203,19.58637,32.257002
441,5.771656714285714,8.080109428571427,11.5427885,14.235983333333333,19.622373,32.318338
442,5.780841928571429,8.092642857142858,11.56034425,14.257445333333333,19.6516475,32.365213
443,5.785397428571429,8.100059857142858,11.5720535,14.272493,19.673372,32.405274
444,5.790369857142857,8.107864714285714,11.584107,14.287851,19.695339,32.444928
445,5.796751928571429,8.117786857142857,11.59933925,14.307213333333333,19.7229615,32.494489
446,5.803395928571429,8.127360857142857,11.61330825,14.324600666666665,19.7471855,32.535509
447,5.810351857142857,8.137317714285714,11.6277665,14.34256,19.772147,32.577522
448,5.822413857142857,8.154454714285714,11.652516,14.373230333333334,19.814659,32.648572
449,5.827417785714285,8.161826571428572,11.66343975,14.386916666666666,19.8338705,32.681723
450,5.833076714285714,8.170365428571428,11.6762985,14.403135333333333,19.856809,32.722042
451,5.8375575,8.177539,11.68751125,14.417489666666667,19.8774465,32.759741
452,5.842999142857143,8.185776285714285,11.699942,14.433182,19.899662,32.79888
453,5.851395642857143,8.198004285714285,11.71791725,14.455627333333334,19.9310475,32.852521
454,5.858022714285714,8.207507428571429,11.7317345,14.4728,19.954931,32.892786
455,5.86401,8.217643,11.7480925,14.493997666666665,19.985808,32.950862
456,5.869774785714285,8.225949571428572,11.76021175,14.509082333333334,20.0068235,32.986447
457,5.874953,8.233767,11.771988,14.523937666666667,20.027837,33.023396
458,5.880984285714286,8.242927571428572,11.7858425,14.541443,20.052644,33.067206
459,5.887155714285715,8.252361428571428,11.80017,14.559576666666667,20.07839,33.11288
460,5.894305857142857,8.263398714285714,11.817038,14.580979666666666,20.108863,33.1673
461,5.900399,8.27217,11.8298265,14.596892666666665,20.131025,33.204794
462,5.9059855714285705,8.280411142857142,11.8420495,14.612212666666666,20.152539,33.241958
463,5.911255928571429,8.288880857142857,11.85531825,14.629214,20.1770055,33.286749
464,5.917208642857143,8.297976285714286,11.86912775,14.64669,20.2018145,33.330747
465,5.922718857142857,8.306293714285715,11.881656,14.662493333333334,20.224168,33.370048
466,5.929583142857143,8.317018285714285,11.898171,14.683512,20.254194,33.424092
467,5.937437857142857,8.327904714285715,11.913605,14.702483,20.280239,33.466536
468,5.943880857142857,8.337345714285714,11.927543,14.719918666666667,20.30467,33.508508
469,5.950304785714286,8.346637571428571,11.94113675,14.736858333333334,20.3283015,33.548659
470,5.957371857142857,8.358000714285714,11.958944,14.759677666666667,20.361145,33.608804
471,5.9638412857142855,8.367518571428572,11.9730345,14.777324666666667,20.385905,33.651482
472,5.971062,8.37921,11.991432,14.800938,20.41995,33.714072
473,5.977198571428571,8.388562142857143,12.0056075,14.818865,20.44538,33.75909
474,5.984447142857142,8.400331285714286,12.0241575,14.842689,20.479752,33.822378
475,6.001536142857143,8.431842285714286,12.0773015,14.912658666666665,20.583373,34.024286
476,6.0072022857142855,8.440226571428571,12.089763,14.928291333333334,20.605348,34.06234
477,6.017172071428571,8.457134142857141,12.11707725,14.963699666666667,20.6569445,34.159469
478,6.022653285714285,8.46611057142857,12.1312965,14.981996666666666,20.683397,34.208402
479,6.030254428571429,8.477470857142858,12.1482955,15.003381333333333,20.713553,34.26103
480,6.036323642857143,8.486173285714285,12.16094775,15.019105666666666,20.7354215,34.297895
481,6.043047642857143,8.495562285714286,12.17433425,15.035601333333334,20.7581355,34.335205
482,6.048479642857143,8.503921285714286,12.18708375,15.051765666666666,20.7811295,34.376183
483,6.059008928571429,8.520813857142858,12.21352125,15.085627,20.8298385,34.465269
484,6.0655455,8.52999,12.22665675,15.101842,20.8522125,34.502223
485,6.071585428571429,8.538916857142858,12.239914,15.118467333333333,20.875574,34.54264
486,6.077701928571429,8.547596857142858,12.25243925,15.133983333333333,20.8970715,34.578529
487,6.083467285714286,8.55694157142857,12.267153,15.152873,20.924313,34.62864
488,6.093270928571429,8.571341857142858,12.28844825,15.179531,20.9616965,34.692993
489,6.099293,8.580131,12.301388,15.195699,20.984321,34.731732
490,6.110946428571429,8.596918857142859,12.3258775,15.226178666666666,21.026781,34.803614
491,6.116588142857143,8.605013285714286,12.337651,15.240813666666666,21.047139,34.837952
492,6.121998785714285,8.61302057142857,12.34955325,15.255745333333333,21.0681295,34.874305
493,6.136360428571429,8.633738857142859,12.3798065,15.293414666666665,21.120631,34.963298
494,6.142543285714286,8.64267557142857,12.392874,15.309695,21.143337,35.001852
495,6.147760428571429,8.650457857142857,12.404504,15.324317666666666,21.163945,35.037764
496,6.1541912142857145,8.659545428571429,12.41757675,15.34049,21.1863165,35.074959
497,6.164189428571429,8.675149857142857,12.4415905,15.371044333333334,21.229952,35.153446
498,6.1707917142857145,8.684759428571429,12.455711,15.388673333333333,21.254598,35.195548
499,6.178708714285714,8.69669442857143,12.473673,15.411323,21.286623,35.2518
500,6.185427214285714,8.70648542857143,12.48807275,15.429307333333334,21.3117765,35.294815
501,6.191713857142857,8.715690714285715,12.501656,15.446295666666666,21.335575,35.335676
502,6.197484857142857,8.724502714285714,12.5150295,15.463217,21.359592,35.37825
503,6.204604,8.734215,12.5286315,15.479844333333334,21.38227,35.414554
504,6.212059428571429,8.745983857142859,12.5468705,15.503115666666666,21.415606,35.474942
505,6.221751785714286,8.75952957142857,12.56619625,15.526937,21.4484185,35.528889
506,6.239113642857142,8.789990285714286,12.61630525,15.592328,21.5443735,35.712273
507,6.249427214285714,8.80465542857143,12.63749775,15.618597333333334,21.5807965,35.773195
508,6.25533,8.813251,12.6501325,15.634373666666667,21.602856,35.810894
509,6.262136357142857,8.823855714285715,12.66643475,15.655107333333333,21.6324525,35.864071
510,6.267276571428571,8.831736142857142,12.6784255,15.670295,21.654034,35.902434
511,6.273673714285715,8.840703428571429,12.691248,15.686116,21.675852,35.938416
512,6.2798615,8.849621,12.70426025,15.702313,21.6984185,35.976633
513,6.28646,8.85894,12.71766,15.718886666666666,21.72134,36.01472
514,6.2924789285714295,8.868001857142858,12.73128625,15.736063,21.7456165,36.057321
515,6.299611714285715,8.879868428571429,12.7502535,15.760553,21.781152,36.123594
516,6.304709,8.887686,12.7621515,15.775624666666666,21.802571,36.161678
517,6.310543,8.896432,12.7752655,15.792136,21.825877,36.202446
518,6.3173135,8.9058,12.78852975,15.808430666666666,21.8482325,36.238811
519,6.325670928571429,8.918785857142858,12.80845825,15.833759,21.8843605,36.303609
520,6.337792785714285,8.93896457142857,12.84072225,15.875422666666665,21.9448235,36.416405
521,6.344416214285714,8.948421428571429,12.85442925,15.892435333333333,21.9684475,36.456073
522,6.3524879285714295,8.960455857142858,12.87240775,15.915037,22.0002955,36.511551
523,6.3608715,8.973633,12.89277525,15.940997,22.0374405,36.578661
524,6.365718,8.981045,12.9040355,15.955250333333334,22.05768,36.614578
525,6.372000142857143,8.989876285714285,12.9166905,15.970879333333334,22.079257,36.650266
526,6.380710071428571,9.002377142857142,12.93487775,15.993489333333335,22.1107125,36.703339
527,6.386925642857142,9.011240285714285,12.94771225,16.009412666666666,22.1328135,36.740405
528,6.6085452857142855,9.28824757142857,13.307801,16.434120333333333,22.686759,37.515832
529,6.615365285714286,9.298120571428571,13.3222535,16.452134666666666,22.711897,37.558574
530,6.622747071428571,9.307991142857142,13.33585725,16.468642,22.7342115,37.593417
531,6.629049142857142,9.317136285714286,13.349267,16.485368666666666,22.757572,37.63322
532,6.635256071428571,9.326051142857143,13.36224375,16.501504666666666,22.7800265,37.671131
533,6.642195071428571,9.335987142857142,13.37667525,16.519432666666667,22.8049475,37.713089
534,6.651317214285714,9.348882428571429,13.39523025,16.542389666666665,22.8367085,37.765913
535,6.658734357142857,9.360697714285715,13.41364275,16.565933333333334,22.8705145,37.827487
536,6.664849928571429,9.369857857142858,13.42736975,16.583212333333336,22.8948975,37.870111
537,6.671915142857142,9.380252285714285,13.442758,16.602484666666665,22.921938,37.91672
538,6.678990214285714,9.390208428571428,13.45703575,16.620123666666665,22.9462995,37.957055
539,6.686104142857142,9.400992285714285,13.4733245,16.640694,22.975433,38.008434
540,6.692105928571429,9.409797857142857,13.48633575,16.656976333333333,22.9982575,38.047687
541,6.697067714285715,9.417283428571428,13.497607,16.671192,23.018362,38.08302
542,6.704862928571429,9.428185857142859,13.51317025,16.690380333333334,23.0448005,38.126521
543,6.709874071428571,9.435663142857141,13.52434675,16.704434,23.0646085,38.161047
544,6.715087285714286,9.443534571428572,13.5362055,16.719394,23.085771,38.198262
545,6.726787357142857,9.459683714285715,13.55902825,16.747407333333335,23.1241655,38.260549
546,6.7314998571428575,9.467052714285714,13.570382,16.761860333333335,23.144817,38.29774
547,6.738826428571429,9.477443857142859,13.58537,16.780423666666664,23.170531,38.340644
548,6.747323857142857,9.489231714285715,13.6020935,16.800986,23.198771,38.38671
549,6.763075142857143,9.511540285714286,13.634238,16.840780666666664,23.253866,38.478512
550,6.769156142857143,9.520049285714286,13.646389,16.855764333333337,23.274515,38.512504
551,6.776867571428571,9.530768142857141,13.661619,16.874503,23.300271,38.554608
552,6.790582928571429,9.550411857142858,13.69015525,16.909955666666665,23.3495565,38.637605
553,6.795860142857142,9.558305285714285,13.701973,16.924825666666663,23.370531,38.674232
554,6.802313071428571,9.568246142857141,13.71714575,16.944067666666665,23.3979115,38.723063
555,6.8076455,9.576354,13.72941675,16.959576666666663,23.4198965,38.761919
556,6.8144275714285705,9.586033142857142,13.7434415,16.976981333333335,23.444061,38.802478
557,7.198939642857143,10.076429285714285,14.39266375,17.749735,24.4638775,40.284855
558,7.206305642857143,10.087567285714286,14.40945975,17.770931666666666,24.4938755,40.337663
559,7.213455642857142,10.097663285714285,14.42397475,17.788883666666663,24.5187015,40.378907
560,7.223765642857143,10.111685285714286,14.44356475,17.812804333333336,24.5512835,40.430875
561,7.230254357142857,10.121053714285715,14.45725275,17.829852,24.5750505,40.471191
562,7.239382642857143,10.135294285714286,14.47916175,17.857725333333335,24.6148525,40.542763
563,7.246024071428571,10.144975142857142,14.49340175,17.875511333333336,24.6397305,40.585315
564,7.252452714285715,10.15463342857143,14.5079045,17.893782,24.665537,40.63053
565,7.257757857142857,10.162742714285715,14.52022,17.909369,24.687667,40.669788
566,7.265517714285714,10.173978428571429,14.5366695,17.929873666666666,24.716282,40.71845
567,7.273605857142857,10.185449714285715,14.5532155,17.950366666666664,24.744669,40.765814
568,7.279461428571429,10.193816857142858,14.56535,17.965431333333335,24.765594,40.800976
569,7.284493428571429,10.201422857142859,14.576817,17.979901333333334,24.78607,40.837012
570,7.289417785714286,10.20882857142857,14.58794475,17.993924,24.8058825,40.871751
571,7.299030714285714,10.224243428571429,14.6120625,18.024810666666664,24.850307,40.952978
572,7.3043405,10.232136,14.62382925,18.039590666666665,24.8711135,40.989137
573,7.3099985714285705,10.240762142857141,14.6369075,18.056131666666666,24.89458,41.03069
574,7.316746428571429,10.250417857142859,14.650925,18.073541666666664,24.918775,41.0714
575,7.322566285714285,10.25906957142857,14.6638245,18.089745,24.941586,41.111046
576,7.3283413571428575,10.267837714285715,14.67708225,18.106494666666663,24.9653195,41.152949
577,7.333727071428571,10.276202142857143,14.68991475,18.122802333333336,24.9885775,41.194651
578,7.340910428571429,10.286890857142858,14.7058615,18.142838666666663,25.016793,41.243726
579,7.348646,10.297671,14.7212085,18.161737666666664,25.042796,41.28635
580,7.353502071428571,10.305367142857142,14.73316475,18.177007333333336,25.0646925,41.326111
581,7.359170214285714,10.313941428571429,14.74609825,18.193331333333337,25.0877975,41.366797
582,7.364975,10.322671,14.759215,18.209860333333335,25.111151,41.407744
583,7.371903214285714,10.33319742857143,14.77513875,18.229982,25.1396685,41.458119
584,7.3761509285714295,10.339674857142858,14.78496075,18.242405333333338,25.1572945,41.489335
585,7.386721285714286,10.354356571428571,14.8058095,18.268050666666664,25.192533,41.546894
586,7.391806571428571,10.361918142857142,14.8170855,18.282215666666666,25.212476,41.581562
587,7.396997428571429,10.370250857142858,14.830131,18.298926666666663,25.236518,41.625548
588,7.402280785714286,10.37820257142857,14.84208525,18.313994,25.2578115,41.662905
589,7.408728,10.38776,14.856308,18.331845333333337,25.28292,41.706448
590,7.420876357142857,10.405215714285715,14.88172475,18.363454,25.3269125,41.780751
591,7.426699214285715,10.413708428571429,14.89422225,18.379066333333334,25.3487545,41.818129
592,7.433625714285714,10.42349142857143,14.90829,18.396466666666665,25.37282,41.85812
593,7.439296785714285,10.432697571428571,14.92279875,18.415099666666663,25.3997015,41.907611
594,7.447431428571429,10.445368857142858,14.942275,18.439868666666666,25.435056,41.971124
595,7.452799928571429,10.453267857142858,14.95396975,18.454515666666666,25.4556075,42.006551
596,7.459726714285715,10.46366542857143,14.9695735,18.474168666666664,25.483359,42.055142
597,7.465915571428571,10.473080142857143,14.983827,18.492185666666664,25.508903,42.100304
598,7.472813428571429,10.483029857142858,14.9983545,18.510273666666663,25.534112,42.14303
599,7.4807152142857145,10.49544942857143,15.01755075,18.534740666666664,25.5691205,42.206279
600,7.4868650714285705,10.504186142857142,15.03016775,18.550375666666664,25.5907915,42.242495
601,7.497009428571429,10.518420857142859,15.050538,18.575518,25.625478,42.29976
602,7.502927357142857,10.527854714285715,15.06524575,18.594327666666665,25.6524915,42.348983
603,7.508442571428571,10.536339142857141,15.078184,18.61073,25.675822,42.390552
604,7.515225428571429,10.546634857142859,15.093749,18.630393333333338,25.703682,42.439732
605,7.521430857142858,10.556171714285714,15.108283,18.648814,25.729876,42.486372
606,7.529032142857143,10.568103285714285,15.12671,18.672293,25.763459,42.546996
607,7.535465428571429,10.578403857142858,15.1428115,18.692906333333337,25.793096,42.601138
608,7.543474428571429,10.591535857142858,15.163628,18.719699666666664,25.831843,42.67286
609,7.549090928571429,10.600197857142858,15.17685825,18.736483,25.8557325,42.715497
610,7.554204571428571,10.608064142857142,15.1888535,18.751689666666664,25.877362,42.754034
611,7.5633635,10.621762,15.20935975,18.777491333333337,25.9137545,42.817579
612,7.575687071428571,10.640238142857141,15.23706475,18.812374333333334,25.9629935,42.903715
613,7.580827785714286,10.648516571428571,15.25004975,18.82902,25.9869605,42.947643
614,7.586088857142857,10.656807714285714,15.262886,18.845391333333335,26.010402,42.990064
615,7.601168642857143,10.679593285714285,15.29723025,18.888725666666666,26.0717165,43.097945
616,7.606259714285715,10.687788428571428,15.3100815,18.905198333333335,26.095432,43.141402
617,7.611275857142857,10.696214714285714,15.323623,18.922718333333336,26.120909,43.189144
618,7.617459428571429,10.705699857142859,15.3380605,18.941007666666664,26.146902,43.235366
619,7.625875,10.718828,15.3582575,18.966702666666663,26.183593,43.301342
620,7.631711357142858,10.727414714285715,15.37096975,18.982623666666665,26.2059315,43.339847
621,7.969104428571429,11.099297857142858,15.794588,19.446480333333337,26.750265,43.822708
622,7.975547714285715,11.10862742857143,15.808247,19.463506666666664,26.774026,43.863116
623,7.981459357142858,11.117266714285714,15.82097775,19.479419666666665,26.7963035,43.901303
624,7.988483642857143,11.127304285714285,15.83553525,19.497492666666663,26.8214075,43.943489
625,7.993854357142857,11.135500714285715,15.84797025,19.513224333333337,26.8437325,43.983049
626,7.999369857142857,11.143955714285715,15.8608345,19.529518,26.866885,44.024202
627,8.0079595,11.156228,15.87863075,19.551610666666665,26.8975705,44.075759
628,8.014639214285715,11.166084428571429,15.89325225,19.569938333333337,26.9233105,44.120233
629,8.020703357142857,11.175272714285715,15.90712675,19.587457666666666,26.9481195,44.163971
630,8.02708407142857,11.184665142857142,15.92103675,19.604881333333335,26.9725705,44.206135
631,8.033452857142857,11.193957714285714,15.934715,19.621970666666662,26.996482,44.247068
632,8.039752714285715,11.203524428571429,15.949182,19.640249,27.022383,44.292804
633,8.045277,11.212058,15.9622295,19.656807333333337,27.045963,44.334934
634,8.069933642857142,11.248585285714286,16.01656275,19.724989666666666,27.1418435,44.501123
635,8.087736428571429,11.276827857142859,16.060465,19.781071666666666,27.222285,44.64728
636,8.096737785714286,11.28947457142857,16.07857975,19.803439333333337,27.2531585,44.698315
637,8.105438785714286,11.30304657142857,16.09945825,19.830000666666663,27.2910855,44.766509
638,8.220978357142858,11.446043714285715,16.28364175,20.046218,27.5713705,45.150915
639,8.22916942857143,11.457913857142858,16.3010305,20.067899,27.601636,45.202422
640,8.235640285714286,11.46816857142857,16.316961,20.088244,27.63081,45.255396
641,8.243321642857143,11.480640285714285,16.33661825,20.11349,27.6672335,45.322461
642,8.250254857142858,11.490425714285715,16.350682,20.130881333333335,27.69128,45.362392
